gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1020587301	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011250A00158a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN		Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9453	78.3159		0.01667					2011-02-26	26	2	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011250A00158a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:00.999Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587300	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011180B00677a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.8989	78.2766		0.01667					2011-12-20	20	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011180B00677a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:00.971Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587299	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011321B00185a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9554	78.2965		0.01667					2011-02-17	17	2	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011321B00185a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:00.968Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587298	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011321A00206a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9554	78.2965		0.01667					2011-02-19	19	2	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011321A00206a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:00.964Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587297	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612009266A00056a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN		Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9387	78.2865		0.01667									5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612009266A00056a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:00.957Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH
1020587296	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011232A00872a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9188	78.274		0.01667					2011-12-22	22	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011232A00872a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:00.930Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587295	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011211A00038a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9309	78.3107		0.01667					2011-12-12	12	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011211A00038a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:00.926Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587294	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011180A00497a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.8989	78.2766		0.01667					2011-12-15	15	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011180A00497a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:00.910Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587293	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011233A00612a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9278	78.2668		0.01667					2011-02-23	23	2	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011233A00612a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:00.885Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587292	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011211A00139a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9309	78.3107		0.01667					2011-02-17	17	2	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011211A00139a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:00.881Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587291	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011269A00187a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9431	78.2932		0.01667					2011-12-23	23	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011269A00187a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:00.878Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587290	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011346A00059a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9592	78.2563		0.01667					2011-12-10	10	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011346A00059a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:00.875Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;IDENTIFIED_DATE_INVALID
1020587289	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011274B00406a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9447	78.271		0.01667					2011-12-21	21	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011274B00406a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:00.872Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587288	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011179B00137a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.912	78.3033		0.01667					2011-12-17	17	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011179B00137a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:00.869Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587287	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011061A00115a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.8641	78.3438		0.01667					2011-12-21	21	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011061A00115a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:00.859Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587286	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011180A00498a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.8989	78.2766		0.01667					2011-12-15	15	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011180A00498a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:00.845Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587285	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011180B00464a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.8989	78.2766		0.01667					2011-12-15	15	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011180B00464a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:00.835Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587284	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011321B00222a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9554	78.2965		0.01667					2011-02-19	19	2	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011321B00222a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:00.829Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587283	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011211A00329a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9309	78.3107		0.01667					2011-12-19	19	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011211A00329a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:00.793Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587282	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612009472A00037a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Chilla range	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9974	78.2451		0.01667					2009-12-18	18	12	2009	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612009472A00037a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:00.771Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
1020587281	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612009472A00296a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Chilla range	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9974	78.2451		0.01667					2009-12-28	28	12	2009	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612009472A00296a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:00.767Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
1020587280	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011171A00212a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9079	78.2878		0.01667					2011-02-17	17	2	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011171A00212a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:00.748Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587279	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011262B01129a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9341	78.2912		0.01667					2011-12-25	25	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011262B01129a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:00.745Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587278	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612009410A00051a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Chilla range	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9685	78.2448		0.01667					2009-12-15	15	12	2009	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612009410A00051a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:00.743Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
1020587277	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011180B00332a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.8989	78.2766		0.01667					2011-12-10	10	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011180B00332a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:00.739Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;IDENTIFIED_DATE_INVALID
1020587276	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011180A00551a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.8989	78.2766		0.01667					2011-12-17	17	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011180A00551a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:00.737Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587275	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011232B00172a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9188	78.274		0.01667					2011-12-10	10	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011232B00172a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:00.734Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;IDENTIFIED_DATE_INVALID
1020587274	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612009344A00334a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Chilla range	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9565	78.2537		0.01667					2009-12-09	9	12	2009	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612009344A00334a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:00.731Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
1020587273	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011232A00562a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9188	78.274		0.01667					2011-12-17	17	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011232A00562a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:00.707Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587272	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612009073A00063a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Chilla range	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.8755	78.3104		0.01667					2009-11-04	4	11	2009	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612009073A00063a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:00.704Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
1020587271	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612009420A00100a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Chilla range	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9702	78.2304		0.01667					2009-12-13	13	12	2009	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612009420A00100a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:00.701Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
1020587270	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011180A00317a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.8989	78.2766		0.01667					2011-12-09	9	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011180A00317a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:00.685Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;IDENTIFIED_DATE_INVALID
1020587269	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612009352A00176a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN		Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9598	78.242		0.01667					2005-01-12	12	1	2005	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612009352A00176a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:00.683Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
1020587268	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011232A00172a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9188	78.274		0.01667					2011-12-10	10	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011232A00172a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:00.681Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;IDENTIFIED_DATE_INVALID
1020587267	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011180B00673a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.8989	78.2766		0.01667					2011-12-20	20	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011180B00673a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:00.678Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587266	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612009342A00771a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN		Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9501	78.2498		0.01667									5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612009342A00771a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:00.676Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH
1020587265	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011262B00367a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9341	78.2912		0.01667					2011-12-11	11	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011262B00367a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:00.674Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;IDENTIFIED_DATE_INVALID
1020587264	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612011130A00267a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Dehradun	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.8913	78.2834		0.01667					2011-12-16	16	12	2011	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612011130A00267a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:00.671Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_INVALID
1020587263	e61455a4-352d-4c55-83ea-dbca254e3b29	CTP050612009326A00084a	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris (Linnaeus, 1758)	Panthera tigris tigris (Linnaeus, 1758)		IN	Chilla range	Uttarakhand	PRESENT		4a19e429-8f13-478e-86d7-93adb7534524	29.9552	78.2856		0.01667					2009-11-18	18	11	2009	5K5M9	4CGXS	MACHINE_OBSERVATION	WII		CTP050612009326A00084a		Abishek Harihar		CC_BY_NC_4_0					2026-08-12T22:41:00.668Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
